bench,model,seed,metric,value
rho0.5_drift0.5,gbdte,4,rmse,1.973454007155961
rho0.5_drift0.5,gbdte_auto,4,rmse,0.9383207636107329
rho0.5_drift0.5,gbdte_wrong,4,rmse,0.829181220633831
rho0.5_drift0.5,gbdte_const,4,rmse,0.4967151438687058
rho0.5_drift0.5,gbdte,5,rmse,1.1094733078054706
rho0.5_drift0.5,gbdte_auto,5,rmse,0.9744954827641091
rho0.5_drift0.5,gbdte_wrong,5,rmse,0.7269922729044086
rho0.5_drift0.5,gbdte_const,5,rmse,0.47603557803332136
rho0.5_drift0.5,gbdte,6,rmse,1.08204548501048
rho0.5_drift0.5,gbdte_auto,6,rmse,1.02821601427838
rho0.5_drift0.5,gbdte_wrong,6,rmse,0.6838010574175413
rho0.5_drift0.5,gbdte_const,6,rmse,0.5561724500892326
rho0.5_drift0.5,gbdte,7,rmse,1.1780249931741953
rho0.5_drift0.5,gbdte_auto,7,rmse,1.0504062848280538
rho0.5_drift0.5,gbdte_wrong,7,rmse,0.7634606961561718
rho0.5_drift0.5,gbdte_const,7,rmse,0.5394491860356093
rho0.5_drift0.5,gbdte,8,rmse,1.29342708259861
rho0.5_drift0.5,gbdte_auto,8,rmse,0.8744631366397398
rho0.5_drift0.5,gbdte_wrong,8,rmse,0.9989411127979811
rho0.5_drift0.5,gbdte_const,8,rmse,0.4848908926999654
rho0.5_drift0.5,gbdte,9,rmse,1.1109816104526924
rho0.5_drift0.5,gbdte_auto,9,rmse,0.9356432389291572
rho0.5_drift0.5,gbdte_wrong,9,rmse,0.8110217112493283
rho0.5_drift0.5,gbdte_const,9,rmse,0.47172164568915853
rho0.5_drift1.0,gbdte,0,rmse,1.5601032259683842
rho0.5_drift1.0,gbdte_auto,0,rmse,1.7564245922218826
rho0.5_drift1.0,gbdte_wrong,0,rmse,1.2453324323302577
rho0.5_drift1.0,gbdte_const,0,rmse,0.8823032149397192
rho0.5_drift1.0,gbdte,1,rmse,1.708211713198526
rho0.5_drift1.0,gbdte_auto,1,rmse,1.8575966460317506
rho0.5_drift1.0,gbdte_wrong,1,rmse,0.9756555524894257
rho0.5_drift1.0,gbdte_const,1,rmse,0.8093066111374965
