bench,model,seed,metric,value
poisson_k8,lgbm_pois,9,poisson_dev,0.8854032149505711
poisson_k8,lgbm_pois,9,rate_rmse,8.822947865072887
poisson_k8,xgb_pois,9,poisson_dev,0.9296841039208116
poisson_k8,xgb_pois,9,rate_rmse,11.841748216517376
poisson_k8,catboost_pois,9,poisson_dev,0.9104942598280954
poisson_k8,catboost_pois,9,rate_rmse,10.442832697320892
poisson_k8,oracle_pois,9,poisson_dev,0.8504619068744707
poisson_k8,oracle_pois,9,rate_rmse,2.3498992183808826e-15
poisson_k64,gbdte_pois,0,poisson_dev,1.0183606510260872
poisson_k64,gbdte_pois,0,rate_rmse,19.67741485375506
poisson_k64,gbdte_pois_wrong,0,poisson_dev,1.3241101395905357
poisson_k64,gbdte_pois_wrong,0,rate_rmse,28.585605981824695
poisson_k64,gbdte_pois_const,0,poisson_dev,0.9159974191570123
poisson_k64,gbdte_pois_const,0,rate_rmse,16.250038993504347
poisson_k64,lgbm_pois,0,poisson_dev,0.8803627061364903
poisson_k64,lgbm_pois,0,rate_rmse,14.679406546077365
poisson_k64,xgb_pois,0,poisson_dev,0.8833676450562628
poisson_k64,xgb_pois,0,rate_rmse,15.012352011136736
poisson_k64,catboost_pois,0,poisson_dev,0.8441155955696753
poisson_k64,catboost_pois,0,rate_rmse,12.612492465518391
poisson_k64,oracle_pois,0,poisson_dev,0.7732913990770632
poisson_k64,oracle_pois,0,rate_rmse,3.652643874616942e-15
poisson_k64,gbdte_pois,1,poisson_dev,1.1743476288201813
poisson_k64,gbdte_pois,1,rate_rmse,25.454815602516977
poisson_k64,gbdte_pois_wrong,1,poisson_dev,1.6740500964847065
poisson_k64,gbdte_pois_wrong,1,rate_rmse,37.848491170645374
poisson_k64,gbdte_pois_const,1,poisson_dev,0.9925275964167242
poisson_k64,gbdte_pois_const,1,rate_rmse,19.052539509549195
poisson_k64,lgbm_pois,1,poisson_dev,0.9540907562317502
poisson_k64,lgbm_pois,1,rate_rmse,17.293069172189625
poisson_k64,xgb_pois,1,poisson_dev,1.0061588290801438
poisson_k64,xgb_pois,1,rate_rmse,19.72473801217015
poisson_k64,catboost_pois,1,poisson_dev,0.8929544503560074
poisson_k64,catboost_pois,1,rate_rmse,13.983954709640361
poisson_k64,oracle_pois,1,poisson_dev,0.8181442070947299
poisson_k64,oracle_pois,1,rate_rmse,3.3192512133827648e-15
poisson_k64,gbdte_pois,2,poisson_dev,1.0657441456163752
poisson_k64,gbdte_pois,2,rate_rmse,23.95863493604095
poisson_k64,gbdte_pois_wrong,2,poisson_dev,1.5242724736002895
poisson_k64,gbdte_pois_wrong,2,rate_rmse,34.76785409350337
poisson_k64,gbdte_pois_const,2,poisson_dev,0.9366367601292184
poisson_k64,gbdte_pois_const,2,rate_rmse,19.328977616202334
poisson_k64,lgbm_pois,2,poisson_dev,0.8827587760127519
poisson_k64,lgbm_pois,2,rate_rmse,17.558534790530505
poisson_k64,xgb_pois,2,poisson_dev,0.9007197695525418
poisson_k64,xgb_pois,2,rate_rmse,18.448491556682754
poisson_k64,catboost_pois,2,poisson_dev,0.8198844766799936
poisson_k64,catboost_pois,2,rate_rmse,14.464705249237852
poisson_k64,oracle_pois,2,poisson_dev,0.7637320003256332
poisson_k64,oracle_pois,2,rate_rmse,3.5235337576919267e-15
poisson_k64,gbdte_pois,3,poisson_dev,1.1575344864801747
poisson_k64,gbdte_pois,3,rate_rmse,23.043011888126397
poisson_k64,gbdte_pois_wrong,3,poisson_dev,1.5746905530571276
poisson_k64,gbdte_pois_wrong,3,rate_rmse,34.3510269897998
poisson_k64,gbdte_pois_const,3,poisson_dev,1.0102639368074147
poisson_k64,gbdte_pois_const,3,rate_rmse,18.252760300793387
poisson_k64,lgbm_pois,3,poisson_dev,0.9678398541320682
poisson_k64,lgbm_pois,3,rate_rmse,16.95773915917563
poisson_k64,xgb_pois,3,poisson_dev,0.9861827760455726
poisson_k64,xgb_pois,3,rate_rmse,17.732008541060654
poisson_k64,catboost_pois,3,poisson_dev,0.9148680188855611
poisson_k64,catboost_pois,3,rate_rmse,14.037625303664544
poisson_k64,oracle_pois,3,poisson_dev,0.8232065402504315
poisson_k64,oracle_pois,3,rate_rmse,3.693076414805464e-15
poisson_k64,gbdte_pois,4,poisson_dev,0.9787348550416737
poisson_k64,gbdte_pois,4,rate_rmse,18.25386181921332
poisson_k64,gbdte_pois_wrong,4,poisson_dev,1.5480334344947186
poisson_k64,gbdte_pois_wrong,4,rate_rmse,34.287438243975686
poisson_k64,gbdte_pois_const,4,poisson_dev,0.9822585882157845
poisson_k64,gbdte_pois_const,4,rate_rmse,20.065809253661286
poisson_k64,lgbm_pois,4,poisson_dev,0.9042708760201108
poisson_k64,lgbm_pois,4,rate_rmse,15.842328373190275
poisson_k64,xgb_pois,4,poisson_dev,0.9345239739177145
poisson_k64,xgb_pois,4,rate_rmse,17.333637360967256
poisson_k64,catboost_pois,4,poisson_dev,0.8687661657899456
poisson_k64,catboost_pois,4,rate_rmse,13.687830561237266
poisson_k64,oracle_pois,4,poisson_dev,0.8108776350377939
poisson_k64,oracle_pois,4,rate_rmse,3.7634038704792295e-15
poisson_k64,gbdte_pois,5,poisson_dev,0.934715279783509
poisson_k64,gbdte_pois,5,rate_rmse,18.10698673585955
poisson_k64,gbdte_pois_wrong,5,poisson_dev,1.3580930039045855
poisson_k64,gbdte_pois_wrong,5,rate_rmse,30.699674701557136
poisson_k64,gbdte_pois_const,5,poisson_dev,0.9801929601922208
poisson_k64,gbdte_pois_const,5,rate_rmse,20.738833416874616
poisson_k64,lgbm_pois,5,poisson_dev,0.8404232183238481
poisson_k64,lgbm_pois,5,rate_rmse,14.989090856130185
poisson_k64,xgb_pois,5,poisson_dev,0.8688814366416047
poisson_k64,xgb_pois,5,rate_rmse,16.66049638807446
poisson_k64,catboost_pois,5,poisson_dev,0.8051716001330953
poisson_k64,catboost_pois,5,rate_rmse,12.761268216258733
poisson_k64,oracle_pois,5,poisson_dev,0.7474383641789533
poisson_k64,oracle_pois,5,rate_rmse,3.024733304529011e-15
poisson_k64,gbdte_pois,6,poisson_dev,0.8846912535418846
poisson_k64,gbdte_pois,6,rate_rmse,14.545404068411077
poisson_k64,gbdte_pois_wrong,6,poisson_dev,1.2975573255144373
poisson_k64,gbdte_pois_wrong,6,rate_rmse,28.15843778304483
poisson_k64,gbdte_pois_const,6,poisson_dev,0.8985346543829141
poisson_k64,gbdte_pois_const,6,rate_rmse,15.981299282783128
poisson_k64,lgbm_pois,6,poisson_dev,0.8547522760584703
poisson_k64,lgbm_pois,6,rate_rmse,13.612333126186392
poisson_k64,xgb_pois,6,poisson_dev,0.8713910958868862
poisson_k64,xgb_pois,6,rate_rmse,14.610721253605979
poisson_k64,catboost_pois,6,poisson_dev,0.8351693303689133
poisson_k64,catboost_pois,6,rate_rmse,12.48821739611002
poisson_k64,oracle_pois,6,poisson_dev,0.7708926103740801
poisson_k64,oracle_pois,6,rate_rmse,3.597506360113338e-15
poisson_k64,gbdte_pois,7,poisson_dev,1.0376904269628757
poisson_k64,gbdte_pois,7,rate_rmse,20.701939154147674
poisson_k64,gbdte_pois_wrong,7,poisson_dev,1.355819223584961
poisson_k64,gbdte_pois_wrong,7,rate_rmse,29.578771091090537
poisson_k64,gbdte_pois_const,7,poisson_dev,0.9574103401259013
poisson_k64,gbdte_pois_const,7,rate_rmse,17.903077066848397
poisson_k64,lgbm_pois,7,poisson_dev,0.9026809202255217
poisson_k64,lgbm_pois,7,rate_rmse,15.492988778632817
poisson_k64,xgb_pois,7,poisson_dev,0.9016220282417314
poisson_k64,xgb_pois,7,rate_rmse,15.404826135854602
poisson_k64,catboost_pois,7,poisson_dev,0.8613770356542356
poisson_k64,catboost_pois,7,rate_rmse,13.197018753950715
poisson_k64,oracle_pois,7,poisson_dev,0.7764594923849191
poisson_k64,oracle_pois,7,rate_rmse,3.097820671377478e-15
poisson_k64,gbdte_pois,8,poisson_dev,1.019144748674237
poisson_k64,gbdte_pois,8,rate_rmse,19.90033176127699
poisson_k64,gbdte_pois_wrong,8,poisson_dev,1.2347022421053846
poisson_k64,gbdte_pois_wrong,8,rate_rmse,25.78125534253791
poisson_k64,gbdte_pois_const,8,poisson_dev,0.9112274903057433
poisson_k64,gbdte_pois_const,8,rate_rmse,13.971753180578851
poisson_k64,lgbm_pois,8,poisson_dev,0.8712582970963982
poisson_k64,lgbm_pois,8,rate_rmse,11.741398663428285
poisson_k64,xgb_pois,8,poisson_dev,0.9104831584191931
poisson_k64,xgb_pois,8,rate_rmse,14.363254970407494
poisson_k64,catboost_pois,8,poisson_dev,0.8546492914387991
poisson_k64,catboost_pois,8,rate_rmse,10.43916143735703
poisson_k64,oracle_pois,8,poisson_dev,0.815730950429295
poisson_k64,oracle_pois,8,rate_rmse,3.1672310439904275e-15
poisson_k64,gbdte_pois,9,poisson_dev,0.9609473310684268
poisson_k64,gbdte_pois,9,rate_rmse,19.37122700704445
poisson_k64,gbdte_pois_wrong,9,poisson_dev,1.5821275491698923
poisson_k64,gbdte_pois_wrong,9,rate_rmse,36.28374065842522
poisson_k64,gbdte_pois_const,9,poisson_dev,0.9329404384375726
poisson_k64,gbdte_pois_const,9,rate_rmse,18.778802316885983
poisson_k64,lgbm_pois,9,poisson_dev,0.8469351971258468
poisson_k64,lgbm_pois,9,rate_rmse,14.804970377778254
poisson_k64,xgb_pois,9,poisson_dev,0.9476357603705268
poisson_k64,xgb_pois,9,rate_rmse,19.94319650183552
poisson_k64,catboost_pois,9,poisson_dev,0.8068468262767362
poisson_k64,catboost_pois,9,rate_rmse,12.189570941298241
poisson_k64,oracle_pois,9,poisson_dev,0.777111529853716
poisson_k64,oracle_pois,9,rate_rmse,3.5772757238568084e-15
